Movement Mode, Trial Type, Total Distance, Total Time, Average Speed, Flags Collected, Fire Count, Time Firing, RSME, Sway Min, Sway Max, Sway Mean, Sway SD 
oneDir, Slope_None, 360.3016, 27.20007, 13.24635, 2, 0, 0.1199951, NaN, 0, 23.65491, 13.31018, 8.254459
