Index, Movement Mode, Trial Type, Time, X, Y, Z, Flags Collected, isFiring, Fire Count, RMSE Distance, Sway V X, Sway V Y, Sway V Z, Sway V Magnitude, stg0,stg1,stg2,stg3,horizontal,vertical
0, oneDir, Slope_LowAmp_HighFreq, 451.84, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,64.06,62.57,33.32,35.16,0.6461111,0
1, oneDir, Slope_LowAmp_HighFreq, 451.86, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,64.06,62.57,33.32,35.16,0.6461111,0
2, oneDir, Slope_LowAmp_HighFreq, 451.88, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,64.06,62.57,33.32,35.16,0.6461111,0
3, oneDir, Slope_LowAmp_HighFreq, 451.9, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,64.06,62.57,33.32,35.16,0.6461111,0
4, oneDir, Slope_LowAmp_HighFreq, 451.92, 0, 0.4671876, 0, 0, False, 0, 0,-0.06722626,-0.04055344,-0.2757121,0.2866725,65.62,63.46,32.29,34.39,0.6933334,0
5, oneDir, Slope_LowAmp_HighFreq, 451.94, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,65.62,63.46,32.29,34.39,0.6933334,0
6, oneDir, Slope_LowAmp_HighFreq, 451.96, 0, 0.4671876, 0, 0, False, 0, 0,-0.009884899,0.003864504,-0.09001577,0.09063931,67.12,65.01,31.38,33.28,0.7496668,0
7, oneDir, Slope_LowAmp_HighFreq, 451.98, 0, 0.4671876, 0, 0, False, 0, 0,0.01456793,-0.002182729,-0.03556607,0.0384959,67.94,66.02,30.47,31.99,0.7944444,0
8, oneDir, Slope_LowAmp_HighFreq, 452, 0, 0.4671876, 0, 0, False, 0, 0,-0.006538205,0.01059928,-0.01373626,0.01854124,68.89,68.21,30.28,29.7,0.8568889,0
9, oneDir, Slope_LowAmp_HighFreq, 452.02, 0, 0.4671876, 0, 0, False, 0, 0,-0.004490696,0.003375477,-0.01685744,0.01776889,69.15,68.49,30.41,29.5,0.8636667,0
10, oneDir, Slope_LowAmp_HighFreq, 452.04, 0, 0.4671876, 0, 0, False, 0, 0,-0.0006261927,-0.01055582,-0.006686844,0.01251125,69.49,68.98,30.55,29.59,0.8703334,0
11, oneDir, Slope_LowAmp_HighFreq, 452.06, 0, 0.4671876, 0, 0, False, 0, 0,-0.0007502858,-0.01062309,-0.03181178,0.03354702,70.49,71.08,30.46,29.04,0.9118888,0
12, oneDir, Slope_LowAmp_HighFreq, 452.08, 0, 0.4671876, 0, 0, False, 0, 0,0.001364206,-0.003256202,-0.01525338,0.01565662,71.58,72.99,30.45,28.12,0.9555556,0
13, oneDir, Slope_LowAmp_HighFreq, 452.1, 0, 0.4671876, 0, 0, False, 0, 0,0.005385258,-0.00790792,-0.005970077,0.01127732,71.99,73.55,30.24,27.49,0.9756668,0
14, oneDir, Slope_LowAmp_HighFreq, 452.12, 0, 0.4671876, 0, 0, False, 0, 0,0.002384837,-0.003584699,-0.002690199,0.005076877,71.99,73.55,30.24,27.49,0.9756668,0
15, oneDir, Slope_LowAmp_HighFreq, 452.14, 0, 0.4671876, 0, 0, False, 0, 0,7.603769E-05,-0.003256202,-0.01171763,0.01216189,71.7,72.94,29.67,27.34,0.9736667,0
16, oneDir, Slope_LowAmp_HighFreq, 452.16, 0, 0.4671876, 0, 0, False, 0, 0,0.001589891,0.0125524,0.02601103,0.02892515,70.89,71.64,29.59,27.66,0.9475555,0
17, oneDir, Slope_LowAmp_HighFreq, 452.18, 0, 0.4671876, 0, 0, False, 0, 0,0.006995467,0.001979962,0.01647222,0.0180053,70.2,70.32,29.75,28.05,0.9191111,0
