Index, Movement Mode, Trial Type, Time, X, Y, Z, Flags Collected, isFiring, Fire Count, RMSE Distance, Sway V X, Sway V Y, Sway V Z, Sway V Magnitude, stg0,stg1,stg2,stg3,horizontal,vertical
0, oneDir, Slope_HighAmp_HighFreq, 1910.84, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,49.95,39.33,31.24,46.42,0,0
1, oneDir, Slope_HighAmp_HighFreq, 1910.86, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,49.95,39.33,31.24,46.42,0,0
2, oneDir, Slope_HighAmp_HighFreq, 1910.88, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,49.95,39.33,31.24,46.42,0,0
3, oneDir, Slope_HighAmp_HighFreq, 1910.9, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,49.95,39.33,31.24,46.42,0,0
4, oneDir, Slope_HighAmp_HighFreq, 1910.92, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,49.95,39.33,31.24,46.42,0,0
5, oneDir, Slope_HighAmp_HighFreq, 1910.94, 0, 0.4671876, 0, 0, False, 0, 0,0.1353015,0.1213319,-0.6706357,0.6948239,49.12,38.93,30.99,48.44,0,0
6, oneDir, Slope_HighAmp_HighFreq, 1910.96, 0, 0.4671876, 0, 0, False, 0, 0,0.01727444,-0.03045208,-0.08045401,0.08774158,49.42,39.86,29.47,47.08,0,0
7, oneDir, Slope_HighAmp_HighFreq, 1910.98, 0, 0.4671876, 0, 0, False, 0, 0,0.01059779,-0.03902082,-0.07584661,0.08595141,50.76,41.61,28.76,43.35,0,0
8, oneDir, Slope_HighAmp_HighFreq, 1911, 0, 0.4671876, 0, 0, False, 0, 0,0.01694395,-0.04105135,-0.05667412,0.07200185,52.13,42.98,31.13,46,0,0
9, oneDir, Slope_HighAmp_HighFreq, 1911.02, 0, 0.4671876, 0, 0, False, 0, 0,0.01617581,-0.02095715,-0.06281453,0.06816542,52.13,42.98,31.13,46,0,0
10, oneDir, Slope_HighAmp_HighFreq, 1911.04, 0, 0.4671876, 0, 0, False, 0, 0,0.01935112,-0.03857422,-0.06200428,0.07554447,53.1,44.32,30.45,44.77,0,0
11, oneDir, Slope_HighAmp_HighFreq, 1911.06, 0, 0.4671876, 0, 0, False, 0, 0,0.0479915,-0.02381264,-0.1146828,0.1265795,54.94,46,29.18,43.1,0,0
12, oneDir, Slope_HighAmp_HighFreq, 1911.08, 0, 0.4671876, 0, 0, False, 0, 0,0.01922607,0.002643864,-0.05480436,0.05813906,57.2,48.33,27.19,41.09,0,0
13, oneDir, Slope_HighAmp_HighFreq, 1911.1, 0, 0.4671876, 0, 0, False, 0, 0,0.02350002,0.003453697,-0.0376319,0.044501,60.11,50.83,24.65,38.48,0.5312223,0
14, oneDir, Slope_HighAmp_HighFreq, 1911.12, 0, 0.4671876, 0, 0, False, 0, 0,0.02290158,0.01349919,-0.05171613,0.05814868,60.11,50.83,24.65,38.48,0.5312223,0
15, oneDir, Slope_HighAmp_HighFreq, 1911.14, 0, 0.4671876, 0, 0, False, 0, 0,0.04635248,0.0511028,-0.1125875,0.1320454,62.25,52.13,21.66,36.39,0.6258889,0
16, oneDir, Slope_HighAmp_HighFreq, 1911.16, 0, 0.4671876, 0, 0, False, 0, 0,0.02262869,0.02491133,-0.06085018,0.06953687,61.93,51.85,20.12,35.84,0.6424444,0
17, oneDir, Slope_HighAmp_HighFreq, 1911.18, 0, 0.4671876, 0, 0, False, 0, 0,0.05003245,0.09192788,-0.104915,0.1481929,60.45,50.59,19.88,35.86,0.6144445,0
18, oneDir, Slope_HighAmp_HighFreq, 1911.2, 0, 0.4671876, 0, 0, False, 0, 0,0.0328518,0.07027677,-0.04092705,0.08771025,60.45,50.59,19.88,35.86,0.6144445,0
19, oneDir, Slope_HighAmp_HighFreq, 1911.22, 0, 0.4671876, 0, 0, False, 0, 0,0.03529023,0.07810118,-0.04031447,0.09471247,59.75,49.13,19.65,35.52,0.5967779,0
20, oneDir, Slope_HighAmp_HighFreq, 1911.24, 0, 0.4671876, 0, 0, False, 0, 0,0.09086497,0.1107803,-0.0537154,0.1530165,58.73,47.69,18.86,34.26,0.5922222,0
21, oneDir, Slope_HighAmp_HighFreq, 1911.26, 0, 0.4671876, 0, 0, False, 0, 0,0.04527171,0.04256383,-0.03267018,0.07020362,58.73,47.69,18.86,34.26,0.5922222,0
22, oneDir, Slope_HighAmp_HighFreq, 1911.28, 0, 0.4671876, 0, 0, False, 0, 0,0.05123808,0.03719924,-0.03283018,0.07132282,58.49,47.48,17.77,32.54,0.6184445,0
23, oneDir, Slope_HighAmp_HighFreq, 1911.3, 0, 0.4671876, 0, 0, False, 0, 0,0.1087914,0.05777201,-0.0525468,0.1339192,59.38,48.53,16.85,31.35,0.6634445,0
24, oneDir, Slope_HighAmp_HighFreq, 1911.32, 0, 0.4671876, 0, 0, False, 0, 0,0.1047274,0.06551901,-0.05334026,0.1345576,61.35,50.14,16.65,30.58,0.714,0
25, oneDir, Slope_HighAmp_HighFreq, 1911.34, 0, 0.4671876, 0, 0, False, 0, 0,0.04280649,0.01469607,-0.02999208,0.05429452,63.47,51.87,17.08,30.68,0.7508889,0
26, oneDir, Slope_HighAmp_HighFreq, 1911.36, 0, 0.4671876, 0, 0, False, 0, 0,0.09815384,0.04292111,-0.03533377,0.1128046,64.55,52.99,18.42,32.25,0.7430001,0
27, oneDir, Slope_HighAmp_HighFreq, 1911.38, 0, 0.4671876, 0, 0, False, 0, 0,0.03643799,0.007776772,-0.009118057,0.0383581,64.55,52.99,18.42,32.25,0.7430001,0
28, oneDir, Slope_HighAmp_HighFreq, 1911.4, 0, 0.4671876, 0, 0, False, 0, 0,0.04299271,0.01655363,0.01027637,0.0472017,65.26,53.36,20.49,34.2,0.7103334,0
29, oneDir, Slope_HighAmp_HighFreq, 1911.42, 0, 0.4671876, 0, 0, False, 0, 0,0.05678056,0.08682474,0.04393787,0.1126637,66.01,53.74,22.43,35.8,0.6835557,0
30, oneDir, Slope_HighAmp_HighFreq, 1911.44, 0, 0.4671876, 0, 0, False, 0, 0,0.01528707,0.04334389,0.006780857,0.04645824,66.01,53.74,22.43,35.8,0.6835557,0
31, oneDir, Slope_HighAmp_HighFreq, 1911.46, 0, 0.4671876, 0, 0, False, 0, 0,0.01799346,0.05771246,-0.008343953,0.06102552,65.54,52.86,23.95,37.55,0.6322222,0
32, oneDir, Slope_HighAmp_HighFreq, 1911.48, 0, 0.4671876, 0, 0, False, 0, 0,0.004872392,0.02473561,-0.007356225,0.02626223,64.48,51.39,24.21,38.06,0.5955556,0
