Movement Mode, Trial Type, Total Distance, Total Time, Average Speed, Flags Collected, Fire Count, Time Firing, RSME, Sway Min, Sway Max, Sway Mean, Sway SD 
directional, RaceTrack, 309.1817, 58.27997, 5.305111, 2, 0, 0.08007813, 2.224328, 0, 8.95654, 5.285, 1.906555
