Movement Mode, Trial Type, Total Distance, Total Time, Average Speed, Flags Collected, Fire Count, Time Firing, RSME, Sway Min, Sway Max, Sway Mean, Sway SD 
torque, FreeMode, 127.7142, 43.60001, 2.929225, 0, 0, 1.339996, NaN, 0, 6.029758, 2.93327, 2.289358
