Index, Movement Mode, Trial Type, Time, X, Y, Z, Flags Collected, isFiring, Fire Count, RMSE Distance, Sway V X, Sway V Y, Sway V Z, Sway V Magnitude, stg0,stg1,stg2,stg3,horizontal,vertical
0, oneDir, Slope_HighAmp_LowFreq, 1457.96, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,29.39,24.58,61.91,57.01,-0.7216666,0
1, oneDir, Slope_HighAmp_LowFreq, 1457.98, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,29.39,24.58,61.91,57.01,-0.7216666,0
2, oneDir, Slope_HighAmp_LowFreq, 1458, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,29.39,24.58,61.91,57.01,-0.7216666,0
3, oneDir, Slope_HighAmp_LowFreq, 1458.02, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,29.39,24.58,61.91,57.01,-0.7216666,0
4, oneDir, Slope_HighAmp_LowFreq, 1458.04, 0, 0.4671876, 0, 0, False, 0, 0,-0.1333817,0.2866421,-0.2754296,0.419304,29,24.41,61.16,56.69,-0.716,0
5, oneDir, Slope_HighAmp_LowFreq, 1458.06, 0, 0.4671876, 0, 0, False, 0, 0,-0.03444616,-0.03613281,-0.0333252,0.06002238,28.7,24.46,59.59,55.89,-0.6924444,0
6, oneDir, Slope_HighAmp_LowFreq, 1458.08, 0, 0.4671876, 0, 0, False, 0, 0,-0.2105401,0.08821218,-0.3353368,0.4056591,28.71,24.47,60.01,55.81,-0.6960001,0
7, oneDir, Slope_HighAmp_LowFreq, 1458.1, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,28.71,24.47,60.01,55.81,-0.6960001,0
8, oneDir, Slope_HighAmp_LowFreq, 1458.12, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,28.71,24.47,60.01,55.81,-0.6960001,0
9, oneDir, Slope_HighAmp_LowFreq, 1458.14, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,28.71,24.47,60.01,55.81,-0.6960001,0
10, oneDir, Slope_HighAmp_LowFreq, 1458.16, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,28.71,24.47,60.01,55.81,-0.6960001,0
11, oneDir, Slope_HighAmp_LowFreq, 1458.18, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,28.71,24.47,60.01,55.81,-0.6960001,0
12, oneDir, Slope_HighAmp_LowFreq, 1458.2, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,28.71,24.47,60.01,55.81,-0.6960001,0
13, oneDir, Slope_HighAmp_LowFreq, 1458.22, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,28.71,24.47,60.01,55.81,-0.6960001,0
14, oneDir, Slope_HighAmp_LowFreq, 1458.24, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,28.71,24.47,60.01,55.81,-0.6960001,0
15, oneDir, Slope_HighAmp_LowFreq, 1458.26, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,28.71,24.47,60.01,55.81,-0.6960001,0
16, oneDir, Slope_HighAmp_LowFreq, 1458.28, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,28.71,24.47,60.01,55.81,-0.6960001,0
17, oneDir, Slope_HighAmp_LowFreq, 1458.3, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,28.71,24.47,60.01,55.81,-0.6960001,0
18, oneDir, Slope_HighAmp_LowFreq, 1458.32, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,28.71,24.47,60.01,55.81,-0.6960001,0
19, oneDir, Slope_HighAmp_LowFreq, 1458.34, 0, 0.4671876, 0, 0, False, 0, 0,0,0,0,0,28.71,24.47,60.01,55.81,-0.6960001,0
