Movement Mode, Trial Type, Total Distance, Total Time, Average Speed, Flags Collected, Fire Count, Time Firing, RSME, Sway Min, Sway Max, Sway Mean, Sway SD 
torque, RaceTrack, 297.7591, 87.93994, 3.385937, 2, 0, 0.09997559, 0.6405994, 0, 6.472185, 3.367578, 1.620543
