Movement Mode, Trial Type, Total Distance, Total Time, Average Speed, Flags Collected, Fire Count, Time Firing, RSME, Sway Min, Sway Max, Sway Mean, Sway SD 
directional, FreeMode, 125.7933, 35.21997, 3.571646, 0, 0, 0.4399414, NaN, 0, 7.765483, 3.547857, 2.517807
