Index, Movement Mode, Trial Type, Time, X, Y, Z, Flags Collected, isFiring, Fire Count, RMSE Distance, Sway V X, Sway V Y, Sway V Z, Sway V Magnitude, stg0,stg1,stg2,stg3,horizontal,vertical
0, torque, Slope_None, 348.14, 0, 0.4671874, 0, 0, False, 0, 0,0,0,0,0,43.26,47.45,45.78,48.31,0,0
1, torque, Slope_None, 348.16, 0, 0.4671874, 0, 0, False, 0, 0,0,0,0,0,43.26,47.45,45.78,48.31,0,0
2, torque, Slope_None, 348.18, 0, 0.4671874, 0, 0, False, 0, 0,0,0,0,0,43.26,47.45,45.78,48.31,0,0
3, torque, Slope_None, 348.2, 0, 0.4671874, 0, 0, False, 0, 0,0,0,0,0,43.26,47.45,45.78,48.31,0,0
4, torque, Slope_None, 348.22, 0, 0.4671874, 0, 0, False, 0, 0,-0.06727637,-0.0184475,-0.07966651,0.1058923,43.72,47.77,45.2,48.05,0,0
5, torque, Slope_None, 348.24, 0, 0.4671874, 0, 0, False, 0, 0,-0.007415911,0.01964456,-0.01006605,0.02328583,44.36,48.48,45.08,47.25,0,0
6, torque, Slope_None, 348.26, 0, 0.4671874, 0, 0, False, 0, 0,-0.02969048,0.02485687,-0.009938573,0.03997704,43.96,50.1,44.08,45.93,0,0
7, torque, Slope_None, 348.28, 0, 0.4671874, 0, 0, False, 0, 0,-0.00669898,0.005656917,-0.009539348,0.0129567,43.96,50.1,44.08,45.93,0,0
8, torque, Slope_None, 348.3, 0, 0.4671874, 0, 0, False, 0, 0,0.003954705,-0.003482824,-0.001341842,0.005437858,44.51,50.32,43.48,45.59,0,0
9, torque, Slope_None, 348.32, 0, 0.4671874, 0, 0, False, 0, 0,-0.007604832,-0.002334223,-0.01741512,0.01914597,44.46,49.95,43.82,46.08,0,0
10, torque, Slope_None, 348.34, 0, 0.4671874, 0, 0, False, 0, 0,-0.004454914,-0.001747376,-0.008576605,0.009821289,44.46,49.95,43.82,46.08,0,0
11, torque, Slope_None, 348.36, 0, 0.4671874, 0, 0, False, 0, 0,-0.01748718,0.003202529,-0.006601861,0.01896423,43.81,49.74,44.7,46.42,0,0
12, torque, Slope_None, 348.38, 0, 0.4671874, 0, 0, False, 0, 0,-0.005795362,-0.003096418,-0.002389303,0.006991623,43.32,49.65,45.72,47.07,0,0
13, torque, Slope_None, 348.4, 0, 0.4671874, 0, 0, False, 0, 0,-0.009991501,-0.00478292,-0.004852994,0.01209372,43.33,49.61,46.07,47.25,0,0
14, torque, Slope_None, 348.42, 0, 0.4671874, 0, 0, False, 0, 0,-0.01262598,0.0008468512,-0.006771827,0.01435236,43.41,50.06,45.89,46.82,0,0
15, torque, Slope_None, 348.44, 0, 0.4671874, 0, 0, False, 0, 0,-0.0140098,0.0005299638,-0.005948695,0.01522965,43.41,50.06,45.89,46.82,0,0
16, torque, Slope_None, 348.46, 0, 0.4671874, 0, 0, False, 0, 0,-0.02550543,-0.007639552,-0.01026509,0.02853527,44,50.35,45.32,46.32,0,0
17, torque, Slope_None, 348.48, 0, 0.4671874, 0, 0, False, 0, 0,-0.01575024,-0.004562262,-0.001534172,0.0164693,44.77,50.82,44.78,45.72,0,0
18, torque, Slope_None, 348.5, 0, 0.4671874, 0, 0, False, 0, 0,-0.02849449,-0.01071837,-0.007047328,0.03124874,45.49,51.45,44.09,45.18,0,0
19, torque, Slope_None, 348.52, 0, 0.4671874, 0, 0, False, 0, 0,-0.01684459,-0.005379294,-0.00132395,0.01773217,45.49,51.45,44.09,45.18,0,0
20, torque, Slope_None, 348.54, 0, 0.4671874, 0, 0, False, 0, 0,-0.0268428,-0.002952052,-0.01039927,0.02893778,45.92,51.45,43.32,45.07,0,0
21, torque, Slope_None, 348.56, 0, 0.4671874, 0, 0, False, 0, 0,-0.02000762,-0.0009051067,0.001344262,0.02007315,45.75,51.04,43.27,45.48,0,0
22, torque, Slope_None, 348.58, 0, 0.4671874, 0, 0, False, 0, 0,-0.04229932,-0.007466603,0.002169311,0.043008,45.12,50.47,43.56,45.57,0,0
23, torque, Slope_None, 348.6, 0, 0.4671874, 0, 0, False, 0, 0,-0.01890378,-0.007830364,-0.001542998,0.02051946,45.12,50.47,43.56,45.57,0,0
24, torque, Slope_None, 348.62, 0, 0.4671874, 0, 0, False, 0, 0,-0.02829273,0.0008468512,-0.008053286,0.02942875,44.69,49.94,44.13,45.69,0,0
25, torque, Slope_None, 348.64, 0, 0.4671874, 0, 0, False, 0, 0,-0.05690527,-0.02035425,0.004016579,0.06056928,44.77,49.67,44.38,45.75,0,0
