Movement Mode, Trial Type, Total Distance, Total Time, Average Speed, Flags Collected, Fire Count, Time Firing, RSME, Sway Min, Sway Max, Sway Mean, Sway SD 
oneDir, Slope_LowAmp_HighFreq, 282.8364, 88.12006, 3.209671, 2, 0, 0.5, NaN, 0, 11.05105, 3.212588, 0.6760233
