Movement Mode, Trial Type, Total Distance, Total Time, Average Speed, Flags Collected, Fire Count, Time Firing, RSME, Sway Min, Sway Max, Sway Mean, Sway SD 
torque, RaceTrack, 113.3881, 57.51999, 1.971281, 1, 0, 26.41525, 0.8588966, 0, 3.782766, 1.956909, 0.9076856
