Movement Mode, Trial Type, Total Distance, Total Time, Average Speed, Flags Collected, Fire Count, Time Firing, RSME, Sway Min, Sway Max, Sway Mean, Sway SD 
directional, RaceTrack, 0, 2.640015, 0, 0, 0, 0, 0.4335342, 0, 0.06440825, 0.01242942, 0.01222315
