Movement Mode, Trial Type, Total Distance, Total Time, Average Speed, Flags Collected, Fire Count, Time Firing, RSME, Sway Min, Sway Max, Sway Mean, Sway SD 
torque, RaceTrack, 349.4656, 116.96, 2.987907, 2, 0, 0.08001709, 3.937834, 0, 6.462536, 2.970473, 1.706987
