Movement Mode, Trial Type, Total Distance, Total Time, Average Speed, Flags Collected, Fire Count, Time Firing, RSME, Sway Min, Sway Max, Sway Mean, Sway SD 
combined, FreeMode, 49.7195, 64.63995, 0.769176, 0, 0, 0.2199707, NaN, 0, 5.340906, 0.8233722, 1.255892
