Movement Mode, Trial Type, Total Distance, Total Time, Average Speed, Flags Collected, Fire Count, Time Firing, RSME, Sway Min, Sway Max, Sway Mean, Sway SD 
directional, RaceTrack, 386.0751, 100.68, 3.834676, 2, 0, 0.1200562, 2.211061, 0, 8.256497, 3.803736, 1.903545
