Movement Mode, Trial Type, Total Distance, Total Time, Average Speed, Flags Collected, Fire Count, Time Firing, RSME, Sway Min, Sway Max, Sway Mean, Sway SD 
oneDir, Slope_HighAmp_LowFreq, 282.7126, 99.56, 2.839621, 2, 0, 0.5200043, NaN, 0, 4.044386, 2.846999, 0.8441284
