Movement Mode, Trial Type, Total Distance, Total Time, Average Speed, Flags Collected, Fire Count, Time Firing, RSME, Sway Min, Sway Max, Sway Mean, Sway SD 
combined, RaceTrack, 394.1057, 154.88, 2.544587, 2, 0, 0.3400269, 1.975384, 0, 6.480645, 2.516687, 1.835196
