Movement Mode, Trial Type, Total Distance, Total Time, Average Speed, Flags Collected, Fire Count, Time Firing, RSME, Sway Min, Sway Max, Sway Mean, Sway SD 
torque, FreeMode, 169.1264, 94.08, 1.797687, 0, 0, 0.940033, NaN, 0, 4.514863, 1.79117, 1.281207
