Movement Mode, Trial Type, Total Distance, Total Time, Average Speed, Flags Collected, Fire Count, Time Firing, RSME, Sway Min, Sway Max, Sway Mean, Sway SD 
torque, RaceTrack, 283.6409, 128.7, 2.203892, 2, 0, 0.1200027, 0.5707326, 0, 3.35646, 2.218683, 0.9529105
