Movement Mode, Trial Type, Total Distance, Total Time, Average Speed, Flags Collected, Fire Count, Time Firing, RSME, Sway Min, Sway Max, Sway Mean, Sway SD 
torque, SinCurve, 47.76046, 13.88, 3.440954, 10, 0, 0, NaN, 0, 5.0612, 3.40331, 1.549361
