Movement Mode, Trial Type, Total Distance, Total Time, Average Speed, Flags Collected, Fire Count, Time Firing, RSME, Sway Min, Sway Max, Sway Mean, Sway SD 
directional, StraightLine, 56.49962, 17.56, 3.217519, 10, 0, 0, NaN, 0, 6.305487, 3.209804, 1.781054
