Movement Mode, Trial Type, Total Distance, Total Time, Average Speed, Flags Collected, Fire Count, Time Firing, RSME, Sway Min, Sway Max, Sway Mean, Sway SD 
directionalNoAccel, SinCurve, 46.98263, 22.95999, 2.046283, 10, 0, 0, NaN, 0, 4.952522, 2.044507, 2.153373
