Movement Mode, Trial Type, Total Distance, Total Time, Average Speed, Flags Collected, Fire Count, Time Firing, RSME, Sway Min, Sway Max, Sway Mean, Sway SD 
torque, RightCurve, 41.3417, 8.800018, 4.697911, 10, 0, 0, NaN, 0, 6.283113, 4.709728, 2.020554
