Movement Mode, Trial Type, Total Distance, Total Time, Average Speed, Flags Collected, Fire Count, Time Firing, RSME, Sway Min, Sway Max, Sway Mean, Sway SD 
torque, SinCurve, 44.35733, 76.24, 0.5818118, 10, 0, 0, NaN, 0, 7.504127, 0.6268332, 1.076348
